time,x,v,KE,PE
2.503e-07,0.0495028,1.69212e+06,8.13975,0.0263177
2.504e-07,0.0496721,1.69228e+06,8.14127,0.0186626
2.505e-07,0.0498413,1.69238e+06,8.14227,0.0110068
2.506e-07,0.0500106,1.69243e+06,8.14276,0.00335075
2.507e-07,0.0501798,1.69243e+06,8.14273,0.00430544
2.508e-07,0.050349,1.69237e+06,8.14217,0.0119615
2.509e-07,0.0505183,1.69226e+06,8.14111,0.0196172
2.51e-07,0.0506875,1.6921e+06,8.13952,0.0272722
2.511e-07,0.0508567,1.69188e+06,8.13741,0.0349264
2.512e-07,0.0510258,1.6916e+06,8.13479,0.0425795
2.513e-07,0.0511949,1.69128e+06,8.13165,0.0502312
2.514e-07,0.051364,1.6909e+06,8.128,0.0578813
2.515e-07,0.0515331,1.69046e+06,8.12382,0.0655296
2.516e-07,0.0517021,1.68998e+06,8.11913,0.0731758
2.517e-07,0.051871,1.68943e+06,8.11393,0.0808196
2.518e-07,0.0520399,1.68884e+06,8.10821,0.0884609
2.519e-07,0.0522087,1.68819e+06,8.10198,0.0960994
2.52e-07,0.0523775,1.68749e+06,8.09523,0.103735
2.521e-07,0.0525461,1.68673e+06,8.08797,0.111367
2.522e-07,0.0527147,1.68592e+06,8.0802,0.118995
2.523e-07,0.0528832,1.68506e+06,8.07192,0.12662
2.524e-07,0.0530517,1.68414e+06,8.06314,0.134241
2.525e-07,0.05322,1.68317e+06,8.05384,0.141857
2.526e-07,0.0533882,1.68214e+06,8.04403,0.149469
2.527e-07,0.0535563,1.68106e+06,8.03372,0.157077
2.528e-07,0.0537243,1.67993e+06,8.02291,0.164679
2.529e-07,0.0538922,1.67875e+06,8.01159,0.172276
2.53e-07,0.0540599,1.67751e+06,7.99977,0.179867
2.531e-07,0.0542275,1.67622e+06,7.98746,0.187453
2.532e-07,0.054395,1.67487e+06,7.97464,0.195033
2.533e-07,0.0545624,1.67347e+06,7.96132,0.202606
2.534e-07,0.0547296,1.67202e+06,7.94751,0.210174
2.535e-07,0.0548966,1.67051e+06,7.93321,0.217734
2.536e-07,0.0550635,1.66896e+06,7.91842,0.225288
2.537e-07,0.0552303,1.66734e+06,7.90313,0.246123
2.538e-07,0.0553968,1.66568e+06,7.88736,0.26874
2.539e-07,0.0555632,1.66396e+06,7.8711,0.291334
2.54e-07,0.0557294,1.66219e+06,7.85436,0.313904
2.541e-07,0.0558955,1.66037e+06,7.83714,0.33645
2.542e-07,0.0560613,1.65849e+06,7.81943,0.358971
2.543e-07,0.056227,1.65656e+06,7.80125,0.381466
2.544e-07,0.0563924,1.65458e+06,7.7826,0.403934
2.545e-07,0.0565577,1.65255e+06,7.76347,0.426375
2.546e-07,0.0567227,1.65046e+06,7.74387,0.448788
2.547e-07,0.0568876,1.64832e+06,7.72381,0.471173
2.548e-07,0.0570522,1.64613e+06,7.70328,0.493528
2.549e-07,0.0572166,1.64388e+06,7.68229,0.515853
2.55e-07,0.0573807,1.64159e+06,7.66084,0.538147
2.551e-07,0.0575447,1.63924e+06,7.63893,0.560409
2.552e-07,0.0577083,1.63684e+06,7.61657,0.58264
2.553e-07,0.0578718,1.63438e+06,7.59375,0.604837
2.554e-07,0.058035,1.63188e+06,7.57049,0.627001
2.555e-07,0.0581979,1.62932e+06,7.54678,0.64913
2.556e-07,0.0583606,1.62671e+06,7.52263,0.671225
2.557e-07,0.058523,1.62405e+06,7.49804,0.693283
2.558e-07,0.0586851,1.62134e+06,7.47302,0.715305
2.559e-07,0.058847,1.61857e+06,7.44756,0.73729
2.56e-07,0.0590085,1.61576e+06,7.42167,0.759238
2.561e-07,0.0591698,1.61289e+06,7.39535,0.781146
2.562e-07,0.0593308,1.60997e+06,7.36861,0.803015
2.563e-07,0.0594915,1.607e+06,7.34146,0.824845
2.564e-07,0.0596519,1.60398e+06,7.31388,0.846634
2.565e-07,0.059812,1.60091e+06,7.28589,0.868381
2.566e-07,0.0599718,1.59779e+06,7.2575,0.890086
2.567e-07,0.0601313,1.59461e+06,7.2287,0.91641
2.568e-07,0.0602904,1.59139e+06,7.19949,0.952442
2.569e-07,0.0604492,1.58812e+06,7.16989,0.988401
2.57e-07,0.0606077,1.58479e+06,7.13989,1.02428
2.571e-07,0.0607658,1.58141e+06,7.10951,1.06009
2.572e-07,0.0609236,1.57799e+06,7.07873,1.09582
2.573e-07,0.0610811,1.57451e+06,7.04758,1.13148
2.574e-07,0.0612382,1.57098e+06,7.01604,1.16705
2.575e-07,0.0613949,1.56741e+06,6.98413,1.20254
2.576e-07,0.0615513,1.56378e+06,6.95185,1.23796
2.577e-07,0.0617073,1.5601e+06,6.9192,1.27329
2.578e-07,0.0618629,1.55638e+06,6.88619,1.30853
2.579e-07,0.0620182,1.5526e+06,6.85282,1.34369
2.58e-07,0.0621731,1.54878e+06,6.8191,1.37877
2.581e-07,0.0623276,1.5449e+06,6.78502,1.41376
2.582e-07,0.0624817,1.54098e+06,6.75061,1.44865
2.583e-07,0.0626354,1.53701e+06,6.71585,1.48347
2.584e-07,0.0627887,1.53299e+06,6.68075,1.51819
2.585e-07,0.0629416,1.52892e+06,6.64532,1.55281
2.586e-07,0.063094,1.5248e+06,6.60957,1.58735
2.587e-07,0.0632461,1.52063e+06,6.57349,1.62179
2.588e-07,0.0633977,1.51641e+06,6.53709,1.65614
2.589e-07,0.063549,1.51215e+06,6.50038,1.69039
2.59e-07,0.0636997,1.50784e+06,6.46336,1.72454
2.591e-07,0.0638501,1.50348e+06,6.42603,1.7586
2.592e-07,0.064,1.49907e+06,6.38841,1.79256
2.593e-07,0.0641495,1.49461e+06,6.35049,1.82642
2.594e-07,0.0642985,1.49011e+06,6.31228,1.86017
2.595e-07,0.064447,1.48556e+06,6.27378,1.89382
2.596e-07,0.0645951,1.48096e+06,6.23501,1.92737
2.597e-07,0.0647428,1.47632e+06,6.19596,1.96082
2.598e-07,0.0648899,1.47163e+06,6.15664,1.99416
2.599e-07,0.0650366,1.46689e+06,6.11705,2.02739
2.6e-07,0.0651828,1.4621e+06,6.0772,2.07044
2.601e-07,0.0653285,1.45727e+06,6.0371,2.11667
2.602e-07,0.0654738,1.45239e+06,5.99675,2.16274
2.603e-07,0.0656185,1.44747e+06,5.95615,2.20865
2.604e-07,0.0657628,1.4425e+06,5.91531,2.25441
2.605e-07,0.0659065,1.43748e+06,5.87424,2.30001
2.606e-07,0.0660498,1.43242e+06,5.83294,2.34545
2.607e-07,0.0661925,1.42731e+06,5.79141,2.39072
2.608e-07,0.0663347,1.42216e+06,5.74966,2.43584
2.609e-07,0.0664764,1.41696e+06,5.7077,2.48079
2.61e-07,0.0666176,1.41171e+06,5.66554,2.52558
2.611e-07,0.0667582,1.40642e+06,5.62317,2.5702
2.612e-07,0.0668983,1.40109e+06,5.5806,2.61465
2.613e-07,0.0670379,1.39571e+06,5.53784,2.65893
2.614e-07,0.0671769,1.39029e+06,5.49489,2.70305
2.615e-07,0.0673154,1.38482e+06,5.45176,2.74699
2.616e-07,0.0674533,1.37931e+06,5.40846,2.79075
2.617e-07,0.0675907,1.37376e+06,5.36499,2.83434
2.618e-07,0.0677275,1.36816e+06,5.32135,2.87775
2.619e-07,0.0678638,1.36252e+06,5.27755,2.92099
2.62e-07,0.0679995,1.35683e+06,5.2336,2.96405
2.621e-07,0.0681346,1.3511e+06,5.1895,3.00692
2.622e-07,0.0682691,1.34533e+06,5.14526,3.04961
2.623e-07,0.0684031,1.33952e+06,5.10088,3.09212
2.624e-07,0.0685364,1.33366e+06,5.05637,3.13445
2.625e-07,0.0686692,1.32776e+06,5.01174,3.17659
2.626e-07,0.0688014,1.32182e+06,4.96698,3.21854
2.627e-07,0.068933,1.31584e+06,4.92212,3.2603
2.628e-07,0.069064,1.30981e+06,4.87714,3.30187
2.629e-07,0.0691943,1.30374e+06,4.83206,3.34326
2.63e-07,0.0693241,1.29763e+06,4.78688,3.38444
2.631e-07,0.0694532,1.29148e+06,4.74162,3.42544
2.632e-07,0.0695818,1.28529e+06,4.69626,3.46624
2.633e-07,0.0697097,1.27906e+06,4.65083,3.50684
2.634e-07,0.069837,1.27279e+06,4.60533,3.54724
2.635e-07,0.0699636,1.26647e+06,4.55975,3.58745
2.636e-07,0.0700896,1.26012e+06,4.51412,3.62986
2.637e-07,0.070215,1.25373e+06,4.46842,3.68103
2.638e-07,0.0703397,1.24729e+06,4.42268,3.73195
2.639e-07,0.0704638,1.24082e+06,4.37689,3.7826
2.64e-07,0.0705872,1.23431e+06,4.33107,3.83298
2.641e-07,0.07071,1.22775e+06,4.28521,3.8831
2.642e-07,0.0708321,1.22116e+06,4.23932,3.93296
2.643e-07,0.0709536,1.21453e+06,4.19341,3.98254
2.644e-07,0.0710744,1.20787e+06,4.14749,4.03185
2.645e-07,0.0711945,1.20116e+06,4.10156,4.08089
2.646e-07,0.0713139,1.19441e+06,4.05562,4.12966
2.647e-07,0.0714327,1.18763e+06,4.00969,4.17815
2.648e-07,0.0715508,1.18081e+06,3.96376,4.22637
2.649e-07,0.0716682,1.17395e+06,3.91784,4.2743
2.65e-07,0.0717849,1.16705e+06,3.87195,4.32196
2.651e-07,0.0719009,1.16012e+06,3.82608,4.36933
2.652e-07,0.0720162,1.15315e+06,3.78024,4.41642
2.653e-07,0.0721308,1.14614e+06,3.73444,4.46323
2.654e-07,0.0722447,1.1391e+06,3.68869,4.50975
2.655e-07,0.0723579,1.13202e+06,3.64298,4.55598
2.656e-07,0.0724704,1.1249e+06,3.59732,4.60193
2.657e-07,0.0725822,1.11775e+06,3.55173,4.64758
2.658e-07,0.0726932,1.11057e+06,3.5062,4.69294
2.659e-07,0.0728036,1.10334e+06,3.46075,4.73801
2.66e-07,0.0729132,1.09609e+06,3.41537,4.78279
2.661e-07,0.0730221,1.08879e+06,3.37007,4.82726
2.662e-07,0.0731302,1.08147e+06,3.32487,4.87144
2.663e-07,0.0732376,1.0741e+06,3.27976,4.91532
2.664e-07,0.0733443,1.06671e+06,3.23475,4.95891
2.665e-07,0.0734502,1.05928e+06,3.18985,5.00218
2.666e-07,0.0735554,1.05182e+06,3.14506,5.04516
2.667e-07,0.0736598,1.04432e+06,3.10038,5.08783
2.668e-07,0.0737635,1.03679e+06,3.05584,5.1302
2.669e-07,0.0738664,1.02923e+06,3.01142,5.17225
2.67e-07,0.0739686,1.02163e+06,2.96713,5.214
2.671e-07,0.07407,1.014e+06,2.92299,5.25544
2.672e-07,0.0741706,1.00634e+06,2.87899,5.29657
2.673e-07,0.0742705,998650,2.83514,5.33739
2.674e-07,0.0743696,990925,2.79145,5.37789
2.675e-07,0.0744679,983169,2.74793,5.41807
2.676e-07,0.0745654,975382,2.70457,5.45795
2.677e-07,0.0746622,967564,2.66139,5.4975
2.678e-07,0.0747582,959715,2.61838,5.53673
2.679e-07,0.0748534,951835,2.57556,5.57564
2.68e-07,0.0749477,943926,2.53294,5.61424
2.681e-07,0.0750413,935986,2.4905,5.65251
2.682e-07,0.0751341,928016,2.44827,5.69839
2.683e-07,0.0752261,920017,2.40625,5.74437
2.684e-07,0.0753173,911988,2.36443,5.78995
2.685e-07,0.0754077,903931,2.32284,5.83513
2.686e-07,0.0754973,895845,2.28147,5.87991
2.687e-07,0.0755861,887730,2.24032,5.92429
2.688e-07,0.0756741,879587,2.19941,5.96826
2.689e-07,0.0757612,871416,2.15873,6.01183
2.69e-07,0.0758475,863217,2.1183,6.05499
2.691e-07,0.075933,854991,2.07812,6.09774
2.692e-07,0.0760177,846737,2.0382,6.14008
2.693e-07,0.0761015,838457,1.99853,6.18201
2.694e-07,0.0761846,830150,1.95912,6.22352
2.695e-07,0.0762667,821816,1.91999,6.26463
2.696e-07,0.0763481,813456,1.88112,6.30531
2.697e-07,0.0764286,805071,1.84254,6.34558
2.698e-07,0.0765083,796660,1.80424,6.38544
2.699e-07,0.0765871,788223,1.76623,6.42487
2.7e-07,0.0766651,779762,1.72851,6.46388
2.701e-07,0.0767422,771275,1.69109,6.50247
2.702e-07,0.0768185,762764,1.65398,6.54064
2.703e-07,0.0768939,754229,1.61717,6.57839
2.704e-07,0.0769684,745670,1.58067,6.6157
2.705e-07,0.0770422,737087,1.54449,6.6526
2.706e-07,0.077115,728480,1.50863,6.68906
2.707e-07,0.077187,719851,1.4731,6.7251
2.708e-07,0.0772581,711198,1.4379,6.7607
2.709e-07,0.0773284,702523,1.40304,6.79588
2.71e-07,0.0773977,693825,1.36851,6.83062
2.711e-07,0.0774663,685106,1.33433,6.86493
2.712e-07,0.0775339,676364,1.3005,6.8988
2.713e-07,0.0776006,667601,1.26702,6.93224
2.714e-07,0.0776665,658817,1.23389,6.96524
2.715e-07,0.0777315,650012,1.20113,6.99781
2.716e-07,0.0777956,641186,1.16874,7.02993
2.717e-07,0.0778589,632340,1.13671,7.06162
2.718e-07,0.0779212,623473,1.10506,7.09287
2.719e-07,0.0779827,614587,1.07378,7.12367
2.72e-07,0.0780433,605681,1.04289,7.15403
2.721e-07,0.0781029,596756,1.01238,7.18395
2.722e-07,0.0781617,587812,0.982258,7.21342
2.723e-07,0.0782196,578849,0.952532,7.24245
2.724e-07,0.0782766,569868,0.923203,7.27103
2.725e-07,0.0783327,560869,0.894275,7.29916
2.726e-07,0.0783879,551852,0.865752,7.32685
2.727e-07,0.0784421,542817,0.837636,7.35409
2.728e-07,0.0784955,533765,0.809932,7.38087
2.729e-07,0.078548,524696,0.782644,7.40721
2.73e-07,0.0785995,515610,0.755773,7.43309
2.731e-07,0.0786502,506508,0.729326,7.45852
2.732e-07,0.0786999,497390,0.703303,7.4835
2.733e-07,0.0787488,488256,0.677709,7.50802
2.734e-07,0.0787967,479106,0.652548,7.53209
2.735e-07,0.0788437,469941,0.627821,7.55571
2.736e-07,0.0788897,460762,0.603533,7.57886
2.737e-07,0.0789349,451567,0.579686,7.60156
2.738e-07,0.0789791,442358,0.556284,7.6238
2.739e-07,0.0790224,433135,0.53333,7.64559
2.74e-07,0.0790648,423899,0.510826,7.66691
2.741e-07,0.0791063,414648,0.488775,7.68777
2.742e-07,0.0791468,405385,0.46718,7.70818
2.743e-07,0.0791865,396109,0.446044,7.72812
2.744e-07,0.0792251,386820,0.425369,7.7476
2.745e-07,0.0792629,377519,0.405159,7.76662
2.746e-07,0.0792997,368205,0.385415,7.78517
2.747e-07,0.0793356,358880,0.366141,7.80326
2.748e-07,0.0793706,349544,0.347338,7.82089
2.749e-07,0.0794046,340197,0.32901,7.83805
2.75e-07,0.0794377,330838,0.311157,7.85474
2.751e-07,0.0794698,321469,0.293784,7.87097
2.752e-07,0.079501,312090,0.276891,7.88674
2.753e-07,0.0795313,302701,0.260482,7.90203
2.754e-07,0.0795606,293303,0.244557,7.91686
2.755e-07,0.079589,283895,0.22912,7.93122
2.756e-07,0.0796164,274478,0.214172,7.94512
2.757e-07,0.079643,265052,0.199715,7.95854
2.758e-07,0.0796685,255618,0.185751,7.97149
2.759e-07,0.0796931,246175,0.172281,7.98398
2.76e-07,0.0797168,236725,0.159308,7.99599
2.761e-07,0.0797395,227268,0.146833,8.00754
2.762e-07,0.0797613,217803,0.134857,8.01861
2.763e-07,0.0797821,208331,0.123383,8.02922
2.764e-07,0.079802,198852,0.112411,8.03935
2.765e-07,0.079821,189367,0.101943,8.04901
2.766e-07,0.079839,179877,0.091981,8.05819
2.767e-07,0.079856,170380,0.0825251,8.06691
2.768e-07,0.0798721,160878,0.073577,8.07515
2.769e-07,0.0798872,151371,0.0651379,8.08292
2.77e-07,0.0799014,141859,0.0572088,8.09021
2.771e-07,0.0799146,132343,0.0497906,8.09704
2.772e-07,0.0799269,122822,0.0428845,8.10339
2.773e-07,0.0799382,113297,0.0364912,8.10926
2.774e-07,0.0799486,103769,0.0306116,8.11466
2.775e-07,0.079958,94237.7,0.0252463,8.11959
2.776e-07,0.0799665,84703.3,0.0203962,8.12404
2.777e-07,0.079974,75166.1,0.0160617,8.12802
2.778e-07,0.0799806,65626.5,0.0122435,8.13152
2.779e-07,0.0799862,56084.9,0.00894211,8.13455
2.78e-07,0.0799909,46541.4,0.00615784,8.1371
2.781e-07,0.0799946,36996.5,0.00389108,8.13918
2.782e-07,0.0799973,27450.4,0.00214214,8.14078
2.783e-07,0.0799991,17903.5,0.000911219,8.14191
2.784e-07,0.0799999,8355.93,0.00019849,8.14257
2.785e-07,0.0799998,-1191.87,4.03836e-06,8.14274
2.786e-07,0.0799987,-10739.6,0.000327889,8.14245
2.787e-07,0.0799967,-20287.1,0.00117,8.14168
2.788e-07,0.0799937,-29833.8,0.00253027,8.14043
2.789e-07,0.0799898,-39379.7,0.00440852,8.13871
2.79e-07,0.0799849,-48924.2,0.0068045,8.13651
2.791e-07,0.0799791,-58467.2,0.00971793,8.13384
2.792e-07,0.0799722,-68008.4,0.0131484,8.13069
2.793e-07,0.0799645,-77547.4,0.0170955,8.12707
2.794e-07,0.0799558,-87083.9,0.0215588,8.12297
2.795e-07,0.0799461,-96617.7,0.0265376,8.1184
2.796e-07,0.0799355,-106148,0.0320313,8.11336
2.797e-07,0.0799239,-115676,0.0380393,8.10784
2.798e-07,0.0799114,-125199,0.0445607,8.10184
2.799e-07,0.079898,-134719,0.0515948,8.09538
2.8e-07,0.0798835,-144234,0.0591405,8.08844
2.801e-07,0.0798682,-153745,0.0671971,8.08102
2.802e-07,0.0798518,-163251,0.0757634,8.07314
2.803e-07,0.0798346,-172752,0.0848384,8.06478
2.804e-07,0.0798163,-182247,0.0944208,8.05594
2.805e-07,0.0797972,-191736,0.10451,8.04664
2.806e-07,0.079777,-201219,0.115103,8.03686
2.807e-07,0.079756,-210696,0.126201,8.02661
2.808e-07,0.0797339,-220166,0.1378,8.01589
2.809e-07,0.079711,-229629,0.149901,8.0047
2.81e-07,0.0796871,-239085,0.1625,7.99304
2.811e-07,0.0796622,-248534,0.175598,7.98091
2.812e-07,0.0796364,-257974,0.189191,7.9683
2.813e-07,0.0796097,-267406,0.203278,7.95523
2.814e-07,0.079582,-276830,0.217858,7.94169
2.815e-07,0.0795534,-286244,0.232928,7.92768
2.816e-07,0.0795238,-295650,0.248487,7.9132
2.817e-07,0.0794933,-305046,0.264533,7.89826
2.818e-07,0.0794619,-314433,0.281064,7.88284
2.819e-07,0.0794295,-323809,0.298076,7.86696
2.82e-07,0.0793962,-333176,0.31557,7.85062
2.821e-07,0.0793619,-342531,0.333541,7.83381
2.822e-07,0.0793267,-351876,0.351988,7.81653
2.823e-07,0.0792906,-361210,0.370909,7.79879
2.824e-07,0.0792535,-370532,0.390301,7.78058
2.825e-07,0.0792156,-379842,0.410161,7.76191
2.826e-07,0.0791767,-389140,0.430487,7.74278
2.827e-07,0.0791368,-398426,0.451277,7.72318
2.828e-07,0.079096,-407699,0.472528,7.70313
2.829e-07,0.0790543,-416959,0.494237,7.68261
2.83e-07,0.0790117,-426206,0.516402,7.66163
2.831e-07,0.0789682,-435439,0.539019,7.64019
2.832e-07,0.0789237,-444659,0.562085,7.61829
2.833e-07,0.0788783,-453864,0.585599,7.59594
2.834e-07,0.078832,-463055,0.609556,7.57312
2.835e-07,0.0787848,-472231,0.633953,7.54985
2.836e-07,0.0787367,-481392,0.658789,7.52613
2.837e-07,0.0786876,-490538,0.684059,7.50194
2.838e-07,0.0786376,-499668,0.70976,7.47731
2.839e-07,0.0785868,-508782,0.735889,7.45222
2.84e-07,0.078535,-517880,0.762442,7.42667
2.841e-07,0.0784823,-526962,0.789417,7.40067
2.842e-07,0.0784287,-536027,0.81681,7.37423
2.843e-07,0.0783742,-545074,0.844617,7.34733
2.844e-07,0.0783188,-554105,0.872835,7.31998
2.845e-07,0.0782624,-563117,0.90146,7.29218
2.846e-07,0.0782052,-572112,0.930488,7.26394
2.847e-07,0.0781471,-581089,0.959917,7.23524
2.848e-07,0.0780881,-590047,0.989741,7.20611
2.849e-07,0.0780282,-598986,1.01996,7.17652
2.85e-07,0.0779674,-607907,1.05056,7.14649
2.851e-07,0.0779057,-616808,1.08155,7.11602
2.852e-07,0.0778432,-625689,1.11292,7.08511
2.853e-07,0.0777797,-634550,1.14467,7.05375
2.854e-07,0.0777154,-643391,1.17679,7.02195
2.855e-07,0.0776502,-652212,1.20928,6.98972
2.856e-07,0.0775841,-661012,1.24213,6.95704
2.857e-07,0.0775171,-669791,1.27534,6.92393
2.858e-07,0.0774492,-678549,1.30891,6.89039
2.859e-07,0.0773805,-687285,1.34283,6.8564
2.86e-07,0.0773109,-695999,1.3771,6.82199
2.861e-07,0.0772404,-704691,1.41171,6.78714
2.862e-07,0.0771691,-713360,1.44666,6.75185
2.863e-07,0.0770969,-722007,1.48194,6.71614
2.864e-07,0.0770238,-730631,1.51756,6.68
2.865e-07,0.0769499,-739232,1.55349,6.64343
2.866e-07,0.0768751,-747809,1.58975,6.60643
2.867e-07,0.0767995,-756362,1.62633,6.569
2.868e-07,0.076723,-764891,1.66321,6.53115
2.869e-07,0.0766457,-773396,1.70041,6.49288
2.87e-07,0.0765675,-781876,1.7379,6.45418
2.871e-07,0.0764884,-790332,1.77569,6.41506
2.872e-07,0.0764086,-798762,1.81378,6.37553
2.873e-07,0.0763278,-807167,1.85215,6.33557
2.874e-07,0.0762463,-815546,1.8908,6.29519
2.875e-07,0.0761639,-823899,1.92973,6.2544
2.876e-07,0.0760807,-832226,1.96893,6.2132
2.877e-07,0.0759966,-840527,2.00841,6.17158
2.878e-07,0.0759117,-848800,2.04814,6.12955
2.879e-07,0.075826,-857047,2.08813,6.0871
2.88e-07,0.0757395,-865266,2.12838,6.04425
2.881e-07,0.0756522,-873458,2.16887,6.00099
2.882e-07,0.075564,-881622,2.2096,5.95732
2.883e-07,0.075475,-889758,2.25057,5.91325
2.884e-07,0.0753852,-897866,2.29177,5.86877
2.885e-07,0.0752947,-905945,2.3332,5.82389
2.886e-07,0.0752033,-913995,2.37485,5.77861
2.887e-07,0.0751111,-922017,2.41672,5.73293
2.888e-07,0.0750181,-930009,2.4588,5.68685
2.889e-07,0.0749243,-937971,2.50108,5.64298
2.89e-07,0.0748297,-945903,2.54356,5.60463
2.891e-07,0.0747343,-953806,2.58624,5.56596
2.892e-07,0.0746381,-961677,2.6291,5.52697
2.893e-07,0.0745412,-969519,2.67215,5.48765
2.894e-07,0.0744434,-977329,2.71538,5.44802
2.895e-07,0.0743449,-985109,2.75878,5.40807
2.896e-07,0.0742456,-992857,2.80235,5.36781
2.897e-07,0.0741456,-1.00057e+06,2.84607,5.32723
2.898e-07,0.0740448,-1.00826e+06,2.88996,5.28633
2.899e-07,0.0739432,-1.01591e+06,2.93399,5.24513
2.9e-07,0.0738408,-1.02353e+06,2.97817,5.20361
2.901e-07,0.0737377,-1.03112e+06,3.02249,5.16178
2.902e-07,0.0736338,-1.03867e+06,3.06695,5.11965
2.903e-07,0.0735292,-1.04619e+06,3.11153,5.07721
2.904e-07,0.0734238,-1.05368e+06,3.15623,5.03446
2.905e-07,0.0733177,-1.06114e+06,3.20105,4.99141
2.906e-07,0.0732109,-1.06856e+06,3.24598,4.94805
2.907e-07,0.0731033,-1.07595e+06,3.29101,4.9044
2.908e-07,0.0729949,-1.0833e+06,3.33615,4.86044
2.909e-07,0.0728859,-1.09062e+06,3.38137,4.81619
2.91e-07,0.0727761,-1.0979e+06,3.42669,4.77164
2.911e-07,0.0726656,-1.10515e+06,3.47209,4.72679
2.912e-07,0.0725543,-1.11236e+06,3.51756,4.68165
2.913e-07,0.0724424,-1.11954e+06,3.56311,4.63621
2.914e-07,0.0723297,-1.12668e+06,3.60872,4.59048
2.915e-07,0.0722163,-1.13379e+06,3.65439,4.54447
2.916e-07,0.0721023,-1.14086e+06,3.70011,4.49816
2.917e-07,0.0719875,-1.1479e+06,3.74588,4.45157
2.918e-07,0.071872,-1.15489e+06,3.79169,4.40469
2.919e-07,0.0717558,-1.16185e+06,3.83753,4.35753
2.92e-07,0.0716389,-1.16878e+06,3.88341,4.31009
2.921e-07,0.0715213,-1.17567e+06,3.92931,4.26236
2.922e-07,0.0714031,-1.18251e+06,3.97522,4.21435
2.923e-07,0.0712842,-1.18933e+06,4.02115,4.16607
2.924e-07,0.0711646,-1.1961e+06,4.06709,4.11751
2.925e-07,0.0710443,-1.20284e+06,4.11303,4.06868
2.926e-07,0.0709233,-1.20953e+06,4.15896,4.01957
2.927e-07,0.0708017,-1.21619e+06,4.20488,3.97019
2.928e-07,0.0706794,-1.22281e+06,4.25078,3.92054
2.929e-07,0.0705565,-1.22939e+06,4.29666,3.87062
2.93e-07,0.0704329,-1.23594e+06,4.34251,3.82043
2.931e-07,0.0703086,-1.24244e+06,4.38833,3.76998
2.932e-07,0.0701837,-1.2489e+06,4.43411,3.71926
2.933e-07,0.0700582,-1.25533e+06,4.47984,3.66828
2.934e-07,0.069932,-1.26171e+06,4.52552,3.61748
2.935e-07,0.0698052,-1.26805e+06,4.57114,3.57743
2.936e-07,0.0696778,-1.27436e+06,4.61669,3.53717
2.937e-07,0.0695497,-1.28062e+06,4.66218,3.49672
2.938e-07,0.0694211,-1.28684e+06,4.70759,3.45607
2.939e-07,0.0692918,-1.29302e+06,4.75293,3.41522
2.94e-07,0.0691618,-1.29916e+06,4.79817,3.37418
2.941e-07,0.0690313,-1.30526e+06,4.84332,3.33294
2.942e-07,0.0689002,-1.31132e+06,4.88838,3.29151
2.943e-07,0.0687684,-1.31733e+06,4.93333,3.24989
2.944e-07,0.0686361,-1.32331e+06,4.97817,3.20808
2.945e-07,0.0685032,-1.32924e+06,5.02289,3.16609
2.946e-07,0.0683697,-1.33513e+06,5.0675,3.1239
2.947e-07,0.0682356,-1.34097e+06,5.11197,3.08153
2.948e-07,0.0681009,-1.34678e+06,5.15632,3.03897
2.949e-07,0.0679656,-1.35254e+06,5.20052,2.99623
2.95e-07,0.0678298,-1.35826e+06,5.24459,2.95331
2.951e-07,0.0676934,-1.36393e+06,5.2885,2.91021
2.952e-07,0.0675565,-1.36956e+06,5.33226,2.86693
2.953e-07,0.067419,-1.37515e+06,5.37586,2.82347
2.954e-07,0.0672809,-1.38069e+06,5.41929,2.77984
2.955e-07,0.0671423,-1.38619e+06,5.46255,2.73603
2.956e-07,0.0670031,-1.39165e+06,5.50563,2.69205
2.957e-07,0.0668634,-1.39706e+06,5.54853,2.6479
2.958e-07,0.0667232,-1.40243e+06,5.59125,2.60357
2.959e-07,0.0665824,-1.40775e+06,5.63376,2.55908
2.96e-07,0.0664411,-1.41303e+06,5.67608,2.51441
2.961e-07,0.0662993,-1.41826e+06,5.7182,2.46959
2.962e-07,0.0661569,-1.42345e+06,5.76011,2.42459
2.963e-07,0.0660141,-1.42859e+06,5.8018,2.37944
2.964e-07,0.0658707,-1.43368e+06,5.84327,2.33412
2.965e-07,0.0657268,-1.43874e+06,5.88451,2.28864
2.966e-07,0.0655824,-1.44374e+06,5.92553,2.243
2.967e-07,0.0654376,-1.4487e+06,5.96631,2.1972
2.968e-07,0.0652922,-1.45361e+06,6.00684,2.15125
2.969e-07,0.0651464,-1.45848e+06,6.04714,2.10514
2.97e-07,0.065,-1.4633e+06,6.08717,2.05888
2.971e-07,0.0648532,-1.46807e+06,6.12696,2.0191
2.972e-07,0.0647059,-1.4728e+06,6.16648,1.98584
2.973e-07,0.0645582,-1.47748e+06,6.20573,1.95248
2.974e-07,0.06441,-1.48212e+06,6.24472,1.91901
2.975e-07,0.0642613,-1.4867e+06,6.28342,1.88543
2.976e-07,0.0641122,-1.49124e+06,6.32185,1.85175
2.977e-07,0.0639626,-1.49573e+06,6.35998,1.81797
2.978e-07,0.0638126,-1.50018e+06,6.39783,1.78409
2.979e-07,0.0636621,-1.50457e+06,6.43538,1.75011
2.98e-07,0.0635112,-1.50892e+06,6.47263,1.71603
2.981e-07,0.0633599,-1.51322e+06,6.50957,1.68185
