ts,time,wall_time,mp_count.O+,real_count.O+,px.O+,py.O+,pz.O+,KE.O+,mp_count.e-,real_count.e-,px.e-,py.e-,pz.e-,KE.e-,PE,E_total
9094,1.819e-06,217.505,68921,8e+08,-9.99219e-19,-9.99219e-19,-9.95469e-19,1.86111e-12,9261,1e+08,1.32914e-17,1.32914e-17,1.32914e-17,1.63899e-11,5.86787e-11,7.69297e-11
9095,1.8192e-06,217.525,68921,8e+08,-1.00231e-18,-1.00231e-18,-9.98694e-19,1.86151e-12,9261,1e+08,1.32745e-17,1.32745e-17,1.32745e-17,1.63833e-11,5.86847e-11,7.69295e-11
9096,1.8194e-06,217.546,68921,8e+08,-1.00365e-18,-1.00365e-18,-1.00122e-18,1.86192e-12,9261,1e+08,1.32576e-17,1.32576e-17,1.32576e-17,1.63767e-11,5.86907e-11,7.69294e-11
9097,1.8196e-06,217.567,68921,8e+08,-1.03416e-18,-1.03416e-18,-1.03168e-18,1.86232e-12,9261,1e+08,1.32193e-17,1.32193e-17,1.32193e-17,1.63701e-11,5.86968e-11,7.69292e-11
9098,1.8198e-06,217.586,68921,8e+08,-1.02023e-18,-1.02023e-18,-1.01923e-18,1.86272e-12,9261,1e+08,1.32023e-17,1.32023e-17,1.32023e-17,1.63635e-11,5.87028e-11,7.6929e-11
9099,1.82e-06,217.607,68921,8e+08,-1.03219e-18,-1.03219e-18,-1.03044e-18,1.86312e-12,9261,1e+08,1.31853e-17,1.31853e-17,1.31853e-17,1.6357e-11,5.87088e-11,7.69289e-11
9100,1.8202e-06,217.627,68921,8e+08,-1.0341e-18,-1.0341e-18,-1.03269e-18,1.86352e-12,9261,1e+08,1.31683e-17,1.31683e-17,1.31683e-17,1.63504e-11,5.87148e-11,7.69287e-11
9101,1.8204e-06,217.717,68921,8e+08,-1.03851e-18,-1.03851e-18,-1.03776e-18,1.86393e-12,9261,1e+08,1.31512e-17,1.31512e-17,1.31512e-17,1.63438e-11,5.87208e-11,7.69286e-11
9102,1.8206e-06,217.737,68921,8e+08,-1.02171e-18,-1.02171e-18,-1.02229e-18,1.86433e-12,9261,1e+08,1.31341e-17,1.31341e-17,1.31341e-17,1.63373e-11,5.87268e-11,7.69284e-11
9103,1.8208e-06,217.758,68921,8e+08,-1.01939e-18,-1.01939e-18,-1.01964e-18,1.86473e-12,9261,1e+08,1.3117e-17,1.3117e-17,1.3117e-17,1.63307e-11,5.87328e-11,7.69282e-11
9104,1.821e-06,217.779,68921,8e+08,-1.0332e-18,-1.0332e-18,-1.03321e-18,1.86513e-12,9261,1e+08,1.30998e-17,1.30998e-17,1.30998e-17,1.63241e-11,5.87389e-11,7.69281e-11
9105,1.8212e-06,217.8,68921,8e+08,-1.0296e-18,-1.0296e-18,-1.02808e-18,1.86554e-12,9261,1e+08,1.30826e-17,1.30826e-17,1.30826e-17,1.63175e-11,5.8745e-11,7.69279e-11
9106,1.8214e-06,217.82,68921,8e+08,-1.02675e-18,-1.02675e-18,-1.0249e-18,1.86594e-12,9261,1e+08,1.30654e-17,1.30654e-17,1.30654e-17,1.63108e-11,5.8751e-11,7.69278e-11
9107,1.8216e-06,217.84,68921,8e+08,-1.00126e-18,-1.00126e-18,-9.99517e-19,1.86634e-12,9261,1e+08,1.30481e-17,1.30481e-17,1.30481e-17,1.63042e-11,5.8757e-11,7.69276e-11
9108,1.8218e-06,217.86,68921,8e+08,-9.97581e-19,-9.97581e-19,-9.9641e-19,1.86674e-12,9261,1e+08,1.30308e-17,1.30308e-17,1.30308e-17,1.62976e-11,5.8763e-11,7.69274e-11
9109,1.822e-06,217.881,68921,8e+08,-1.00832e-18,-1.00832e-18,-1.00474e-18,1.86715e-12,9261,1e+08,1.30135e-17,1.30135e-17,1.30135e-17,1.62909e-11,5.87691e-11,7.69272e-11
9110,1.8222e-06,217.903,68921,8e+08,-1.02243e-18,-1.02243e-18,-1.01894e-18,1.86755e-12,9261,1e+08,1.29961e-17,1.29961e-17,1.29961e-17,1.62843e-11,5.87752e-11,7.6927e-11
9111,1.8224e-06,217.923,68921,8e+08,-1.02324e-18,-1.02324e-18,-1.01949e-18,1.86795e-12,9261,1e+08,1.29787e-17,1.29787e-17,1.29787e-17,1.62776e-11,5.87812e-11,7.69268e-11
9112,1.8226e-06,217.943,68921,8e+08,-1.04798e-18,-1.04798e-18,-1.04488e-18,1.86836e-12,9261,1e+08,1.29613e-17,1.29613e-17,1.29613e-17,1.6271e-11,5.87873e-11,7.69266e-11
9113,1.8228e-06,217.964,68921,8e+08,-1.02849e-18,-1.02849e-18,-1.02595e-18,1.86876e-12,9261,1e+08,1.29425e-17,1.29425e-17,1.29425e-17,1.62643e-11,5.87933e-11,7.69263e-11
9114,1.823e-06,217.986,68921,8e+08,-1.01559e-18,-1.01559e-18,-1.01288e-18,1.86916e-12,9261,1e+08,1.29113e-17,1.29113e-17,1.29113e-17,1.62576e-11,5.87992e-11,7.6926e-11
9115,1.8232e-06,218.006,68921,8e+08,-1.00803e-18,-1.00803e-18,-1.00662e-18,1.86957e-12,9261,1e+08,1.28808e-17,1.28808e-17,1.28808e-17,1.6251e-11,5.88052e-11,7.69257e-11
9116,1.8234e-06,218.027,68921,8e+08,-9.95822e-19,-9.95822e-19,-9.95387e-19,1.86997e-12,9261,1e+08,1.28632e-17,1.28632e-17,1.28632e-17,1.62443e-11,5.88111e-11,7.69254e-11
9117,1.8236e-06,218.048,68921,8e+08,-9.7302e-19,-9.7302e-19,-9.73675e-19,1.87037e-12,9261,1e+08,1.27953e-17,1.27953e-17,1.27953e-17,1.62376e-11,5.8817e-11,7.6925e-11
9118,1.8238e-06,218.069,68921,8e+08,-9.719e-19,-9.719e-19,-9.71231e-19,1.87078e-12,9261,1e+08,1.2804e-17,1.2804e-17,1.2804e-17,1.6231e-11,5.88228e-11,7.69246e-11
9119,1.824e-06,218.09,68921,8e+08,-9.85081e-19,-9.85081e-19,-9.83075e-19,1.87118e-12,9261,1e+08,1.27864e-17,1.27864e-17,1.27864e-17,1.62246e-11,5.88284e-11,7.69242e-11
9120,1.8242e-06,218.113,68921,8e+08,-1.00475e-18,-1.00475e-18,-1.00353e-18,1.87158e-12,9261,1e+08,1.27687e-17,1.27687e-17,1.27687e-17,1.62183e-11,5.88341e-11,7.69239e-11
9121,1.8244e-06,218.135,68921,8e+08,-1.00577e-18,-1.00577e-18,-1.00586e-18,1.87199e-12,9261,1e+08,1.2751e-17,1.2751e-17,1.2751e-17,1.62119e-11,5.88397e-11,7.69236e-11
9122,1.8246e-06,218.156,68921,8e+08,-1.00183e-18,-1.00183e-18,-1.00152e-18,1.87239e-12,9261,1e+08,1.27333e-17,1.27333e-17,1.27333e-17,1.62055e-11,5.88454e-11,7.69233e-11
9123,1.8248e-06,218.176,68921,8e+08,-1.01065e-18,-1.01065e-18,-1.0095e-18,1.87279e-12,9261,1e+08,1.27155e-17,1.27155e-17,1.27155e-17,1.61991e-11,5.88511e-11,7.6923e-11
9124,1.825e-06,218.196,68921,8e+08,-1.00204e-18,-1.00204e-18,-1.00108e-18,1.8732e-12,9261,1e+08,1.26977e-17,1.26977e-17,1.26977e-17,1.61927e-11,5.88569e-11,7.69228e-11
9125,1.8252e-06,218.218,68921,8e+08,-9.87142e-19,-9.87142e-19,-9.84389e-19,1.8736e-12,9261,1e+08,1.26799e-17,1.26799e-17,1.26799e-17,1.61863e-11,5.88627e-11,7.69226e-11
9126,1.8254e-06,218.239,68921,8e+08,-9.84963e-19,-9.84963e-19,-9.82794e-19,1.874e-12,9261,1e+08,1.2662e-17,1.2662e-17,1.2662e-17,1.61799e-11,5.88685e-11,7.69224e-11
9127,1.8256e-06,218.259,68921,8e+08,-9.90866e-19,-9.90866e-19,-9.89296e-19,1.87441e-12,9261,1e+08,1.26175e-17,1.26175e-17,1.26175e-17,1.61735e-11,5.88742e-11,7.6922e-11
9128,1.8258e-06,218.28,68921,8e+08,-9.84614e-19,-9.84614e-19,-9.82721e-19,1.87481e-12,9261,1e+08,1.25996e-17,1.25996e-17,1.25996e-17,1.61671e-11,5.88799e-11,7.69218e-11
9129,1.826e-06,218.301,68921,8e+08,-9.70993e-19,-9.70993e-19,-9.6853e-19,1.87522e-12,9261,1e+08,1.25816e-17,1.25816e-17,1.25816e-17,1.61608e-11,5.88855e-11,7.69215e-11
9130,1.8262e-06,218.322,68921,8e+08,-9.84679e-19,-9.84679e-19,-9.82267e-19,1.87562e-12,9261,1e+08,1.25637e-17,1.25637e-17,1.25637e-17,1.61545e-11,5.88912e-11,7.69213e-11
9131,1.8264e-06,218.343,68921,8e+08,-9.77929e-19,-9.77929e-19,-9.7529e-19,1.87602e-12,9261,1e+08,1.25456e-17,1.25456e-17,1.25456e-17,1.61481e-11,5.88969e-11,7.69211e-11
9132,1.8266e-06,218.364,68921,8e+08,-1.00379e-18,-1.00379e-18,-1.00149e-18,1.87643e-12,9261,1e+08,1.25276e-17,1.25276e-17,1.25276e-17,1.61418e-11,5.89026e-11,7.69208e-11
9133,1.8268e-06,218.386,68921,8e+08,-1.01679e-18,-1.01679e-18,-1.01463e-18,1.87683e-12,9261,1e+08,1.25159e-17,1.25159e-17,1.25159e-17,1.61354e-11,5.89083e-11,7.69205e-11
9134,1.827e-06,218.406,68921,8e+08,-1.01819e-18,-1.01819e-18,-1.01582e-18,1.87724e-12,9261,1e+08,1.24978e-17,1.24978e-17,1.24978e-17,1.61291e-11,5.89139e-11,7.69203e-11
9135,1.8272e-06,218.426,68921,8e+08,-1.01501e-18,-1.01501e-18,-1.00934e-18,1.87764e-12,9261,1e+08,1.24619e-17,1.24619e-17,1.24619e-17,1.61228e-11,5.89195e-11,7.69199e-11
9136,1.8274e-06,218.447,68921,8e+08,-1.03713e-18,-1.03713e-18,-1.03132e-18,1.87805e-12,9261,1e+08,1.24438e-17,1.24438e-17,1.24438e-17,1.61166e-11,5.8925e-11,7.69196e-11
9137,1.8276e-06,218.469,68921,8e+08,-1.04426e-18,-1.04426e-18,-1.03939e-18,1.87845e-12,9261,1e+08,1.24256e-17,1.24256e-17,1.24256e-17,1.61104e-11,5.89304e-11,7.69192e-11
9138,1.8278e-06,218.489,68921,8e+08,-1.02728e-18,-1.02728e-18,-1.02383e-18,1.87885e-12,9261,1e+08,1.24073e-17,1.24073e-17,1.24073e-17,1.61041e-11,5.89359e-11,7.69189e-11
9139,1.828e-06,218.51,68921,8e+08,-1.03172e-18,-1.03172e-18,-1.02893e-18,1.87926e-12,9261,1e+08,1.24019e-17,1.24019e-17,1.24019e-17,1.60979e-11,5.89413e-11,7.69184e-11
9140,1.8282e-06,218.531,68921,8e+08,-1.02658e-18,-1.02658e-18,-1.02448e-18,1.87966e-12,9261,1e+08,1.23836e-17,1.23836e-17,1.23836e-17,1.60917e-11,5.89466e-11,7.6918e-11
9141,1.8284e-06,218.553,68921,8e+08,-1.01533e-18,-1.01533e-18,-1.01396e-18,1.88007e-12,9261,1e+08,1.23519e-17,1.23519e-17,1.23519e-17,1.60856e-11,5.89519e-11,7.69176e-11
9142,1.8286e-06,218.574,68921,8e+08,-1.013e-18,-1.013e-18,-1.01144e-18,1.88047e-12,9261,1e+08,1.23335e-17,1.23335e-17,1.23335e-17,1.60795e-11,5.89573e-11,7.69172e-11
9143,1.8288e-06,218.594,68921,8e+08,-9.90444e-19,-9.90444e-19,-9.88133e-19,1.88088e-12,9261,1e+08,1.23254e-17,1.23254e-17,1.23254e-17,1.60734e-11,5.89626e-11,7.69169e-11
9144,1.829e-06,218.615,68921,8e+08,-9.86616e-19,-9.86616e-19,-9.85068e-19,1.88128e-12,9261,1e+08,1.2307e-17,1.2307e-17,1.2307e-17,1.60674e-11,5.89679e-11,7.69166e-11
9145,1.8292e-06,218.636,68921,8e+08,-9.93462e-19,-9.93462e-19,-9.90753e-19,1.88169e-12,9261,1e+08,1.22885e-17,1.22885e-17,1.22885e-17,1.60613e-11,5.89733e-11,7.69162e-11
9146,1.8294e-06,218.655,68921,8e+08,-9.88832e-19,-9.88832e-19,-9.86819e-19,1.88209e-12,9261,1e+08,1.22616e-17,1.22616e-17,1.22616e-17,1.60552e-11,5.89785e-11,7.69158e-11
9147,1.8296e-06,218.676,68921,8e+08,-9.98677e-19,-9.98677e-19,-9.96698e-19,1.8825e-12,9261,1e+08,1.22431e-17,1.22431e-17,1.22431e-17,1.60492e-11,5.89838e-11,7.69154e-11
9148,1.8298e-06,218.696,68921,8e+08,-9.93012e-19,-9.93012e-19,-9.91686e-19,1.8829e-12,9261,1e+08,1.22117e-17,1.22117e-17,1.22117e-17,1.60431e-11,5.89891e-11,7.69151e-11
9149,1.83e-06,218.717,68921,8e+08,-9.83595e-19,-9.83595e-19,-9.8049e-19,1.88331e-12,9261,1e+08,1.21931e-17,1.21931e-17,1.21931e-17,1.6037e-11,5.89944e-11,7.69147e-11
9150,1.8302e-06,218.737,68921,8e+08,-9.68642e-19,-9.68642e-19,-9.67056e-19,1.88371e-12,9261,1e+08,1.21745e-17,1.21745e-17,1.21745e-17,1.60309e-11,5.89997e-11,7.69143e-11
9151,1.8304e-06,218.758,68921,8e+08,-9.65293e-19,-9.65293e-19,-9.6357e-19,1.88412e-12,9261,1e+08,1.21559e-17,1.21559e-17,1.21559e-17,1.60248e-11,5.9005e-11,7.69139e-11
9152,1.8306e-06,218.778,68921,8e+08,-9.58437e-19,-9.58437e-19,-9.57078e-19,1.88452e-12,9261,1e+08,1.21372e-17,1.21372e-17,1.21372e-17,1.60187e-11,5.90103e-11,7.69135e-11
9153,1.8308e-06,218.799,68921,8e+08,-9.45011e-19,-9.45011e-19,-9.43509e-19,1.88493e-12,9261,1e+08,1.21185e-17,1.21185e-17,1.21185e-17,1.60126e-11,5.90155e-11,7.69131e-11
9154,1.831e-06,218.819,68921,8e+08,-9.56018e-19,-9.56018e-19,-9.5533e-19,1.88533e-12,9261,1e+08,1.20998e-17,1.20998e-17,1.20998e-17,1.60065e-11,5.90207e-11,7.69126e-11
9155,1.8312e-06,218.84,68921,8e+08,-9.40871e-19,-9.40871e-19,-9.40412e-19,1.88574e-12,9261,1e+08,1.20645e-17,1.20645e-17,1.20645e-17,1.60004e-11,5.9026e-11,7.69121e-11
9156,1.8314e-06,218.86,68921,8e+08,-9.2236e-19,-9.2236e-19,-9.22752e-19,1.88615e-12,9261,1e+08,1.20457e-17,1.20457e-17,1.20457e-17,1.59943e-11,5.90312e-11,7.69117e-11
9157,1.8316e-06,218.881,68921,8e+08,-9.35559e-19,-9.35559e-19,-9.36732e-19,1.88655e-12,9261,1e+08,1.20269e-17,1.20269e-17,1.20269e-17,1.59882e-11,5.90365e-11,7.69112e-11
9158,1.8318e-06,218.903,68921,8e+08,-9.22751e-19,-9.22751e-19,-9.21533e-19,1.88696e-12,9261,1e+08,1.20081e-17,1.20081e-17,1.20081e-17,1.59821e-11,5.90417e-11,7.69108e-11
9159,1.832e-06,218.923,68921,8e+08,-9.36713e-19,-9.36713e-19,-9.33979e-19,1.88736e-12,9261,1e+08,1.19892e-17,1.19892e-17,1.19892e-17,1.5976e-11,5.9047e-11,7.69103e-11
9160,1.8322e-06,218.944,68921,8e+08,-9.28282e-19,-9.28282e-19,-9.25774e-19,1.88777e-12,9261,1e+08,1.19703e-17,1.19703e-17,1.19703e-17,1.59698e-11,5.90523e-11,7.69099e-11
9161,1.8324e-06,218.964,68921,8e+08,-9.25554e-19,-9.25554e-19,-9.22345e-19,1.88817e-12,9261,1e+08,1.19615e-17,1.19615e-17,1.19615e-17,1.59637e-11,5.90576e-11,7.69094e-11
9162,1.8326e-06,218.985,68921,8e+08,-9.12415e-19,-9.12415e-19,-9.10219e-19,1.88858e-12,9261,1e+08,1.19376e-17,1.19376e-17,1.19376e-17,1.59577e-11,5.90629e-11,7.69091e-11
9163,1.8328e-06,219.006,68921,8e+08,-9.15468e-19,-9.15468e-19,-9.13045e-19,1.88899e-12,9261,1e+08,1.19186e-17,1.19186e-17,1.19186e-17,1.59516e-11,5.90682e-11,7.69088e-11
9164,1.833e-06,219.026,68921,8e+08,-9.19192e-19,-9.19192e-19,-9.16965e-19,1.88939e-12,9261,1e+08,1.18873e-17,1.18873e-17,1.18873e-17,1.59456e-11,5.90734e-11,7.69084e-11
9165,1.8332e-06,219.047,68921,8e+08,-9.26378e-19,-9.26378e-19,-9.24028e-19,1.8898e-12,9261,1e+08,1.18683e-17,1.18683e-17,1.18683e-17,1.59396e-11,5.90787e-11,7.69081e-11
9166,1.8334e-06,219.072,68921,8e+08,-9.30409e-19,-9.30409e-19,-9.28562e-19,1.8902e-12,9261,1e+08,1.18492e-17,1.18492e-17,1.18492e-17,1.59337e-11,5.9084e-11,7.69079e-11
9167,1.8336e-06,219.096,68921,8e+08,-9.20057e-19,-9.20057e-19,-9.18437e-19,1.89061e-12,9261,1e+08,1.183e-17,1.183e-17,1.183e-17,1.59277e-11,5.90893e-11,7.69076e-11
9168,1.8338e-06,219.123,68921,8e+08,-9.17828e-19,-9.17828e-19,-9.17578e-19,1.89102e-12,9261,1e+08,1.18109e-17,1.18109e-17,1.18109e-17,1.59217e-11,5.90946e-11,7.69073e-11
9169,1.834e-06,219.15,68921,8e+08,-9.14197e-19,-9.14197e-19,-9.14023e-19,1.89142e-12,9261,1e+08,1.17917e-17,1.17917e-17,1.17917e-17,1.59157e-11,5.90999e-11,7.69071e-11
9170,1.8342e-06,219.173,68921,8e+08,-9.17206e-19,-9.17206e-19,-9.16623e-19,1.89183e-12,9261,1e+08,1.17725e-17,1.17725e-17,1.17725e-17,1.59097e-11,5.91053e-11,7.69068e-11
9171,1.8344e-06,219.194,68921,8e+08,-9.07e-19,-9.07e-19,-9.06938e-19,1.89223e-12,9261,1e+08,1.17236e-17,1.17236e-17,1.17236e-17,1.59037e-11,5.91106e-11,7.69066e-11
9172,1.8346e-06,219.215,68921,8e+08,-9.03294e-19,-9.03294e-19,-9.01265e-19,1.89264e-12,9261,1e+08,1.16828e-17,1.16828e-17,1.16828e-17,1.58978e-11,5.91158e-11,7.69063e-11
9173,1.8348e-06,219.235,68921,8e+08,-9.08915e-19,-9.08915e-19,-9.07338e-19,1.89305e-12,9261,1e+08,1.16635e-17,1.16635e-17,1.16635e-17,1.58919e-11,5.91211e-11,7.69061e-11
9174,1.835e-06,219.256,68921,8e+08,-9.26051e-19,-9.26051e-19,-9.23939e-19,1.89345e-12,9261,1e+08,1.16442e-17,1.16442e-17,1.16442e-17,1.58861e-11,5.91264e-11,7.69059e-11
9175,1.8352e-06,219.276,68921,8e+08,-9.00603e-19,-9.00603e-19,-9.04248e-19,1.89386e-12,9261,1e+08,1.16249e-17,1.16249e-17,1.16249e-17,1.58802e-11,5.91317e-11,7.69057e-11
9176,1.8354e-06,219.298,68921,8e+08,-8.97385e-19,-8.97385e-19,-8.99165e-19,1.89427e-12,9261,1e+08,1.16055e-17,1.16055e-17,1.16055e-17,1.58743e-11,5.9137e-11,7.69055e-11
9177,1.8356e-06,219.319,68921,8e+08,-8.78243e-19,-8.78243e-19,-8.78318e-19,1.89467e-12,9261,1e+08,1.15861e-17,1.15861e-17,1.15861e-17,1.58684e-11,5.91423e-11,7.69053e-11
9178,1.8358e-06,219.339,68921,8e+08,-8.70966e-19,-8.70966e-19,-8.72768e-19,1.89508e-12,9261,1e+08,1.15666e-17,1.15666e-17,1.15666e-17,1.58625e-11,5.91476e-11,7.69051e-11
9179,1.836e-06,219.359,68921,8e+08,-8.57027e-19,-8.57027e-19,-8.58196e-19,1.89549e-12,9261,1e+08,1.15471e-17,1.15471e-17,1.15471e-17,1.58566e-11,5.91529e-11,7.69049e-11
9180,1.8362e-06,219.38,68921,8e+08,-8.56589e-19,-8.56589e-19,-8.58662e-19,1.89589e-12,9261,1e+08,1.15391e-17,1.15391e-17,1.15391e-17,1.58507e-11,5.91581e-11,7.69047e-11
9181,1.8364e-06,219.398,68921,8e+08,-8.55101e-19,-8.55101e-19,-8.57871e-19,1.8963e-12,9261,1e+08,1.15195e-17,1.15195e-17,1.15195e-17,1.58448e-11,5.91633e-11,7.69044e-11
9182,1.8366e-06,219.416,68921,8e+08,-8.55539e-19,-8.55539e-19,-8.59173e-19,1.89671e-12,9261,1e+08,1.15e-17,1.15e-17,1.15e-17,1.5839e-11,5.91685e-11,7.69042e-11
9183,1.8368e-06,219.433,68921,8e+08,-8.53854e-19,-8.53854e-19,-8.53329e-19,1.89712e-12,9261,1e+08,1.14588e-17,1.14588e-17,1.14588e-17,1.58332e-11,5.91736e-11,7.69039e-11
9184,1.837e-06,219.45,68921,8e+08,-8.47358e-19,-8.47358e-19,-8.46513e-19,1.89752e-12,9261,1e+08,1.14392e-17,1.14392e-17,1.14392e-17,1.58275e-11,5.91787e-11,7.69037e-11
9185,1.8372e-06,219.467,68921,8e+08,-8.42987e-19,-8.42987e-19,-8.42147e-19,1.89793e-12,9261,1e+08,1.14196e-17,1.14196e-17,1.14196e-17,1.58217e-11,5.91838e-11,7.69035e-11
9186,1.8374e-06,219.484,68921,8e+08,-8.27581e-19,-8.27581e-19,-8.27582e-19,1.89834e-12,9261,1e+08,1.13999e-17,1.13999e-17,1.13999e-17,1.5816e-11,5.91889e-11,7.69032e-11
9187,1.8376e-06,219.501,68921,8e+08,-8.13231e-19,-8.13231e-19,-8.11419e-19,1.89874e-12,9261,1e+08,1.13802e-17,1.13802e-17,1.13802e-17,1.58103e-11,5.9194e-11,7.6903e-11
9188,1.8378e-06,219.519,68921,8e+08,-8.06906e-19,-8.06906e-19,-8.07099e-19,1.89915e-12,9261,1e+08,1.13604e-17,1.13604e-17,1.13604e-17,1.58045e-11,5.91991e-11,7.69028e-11
9189,1.838e-06,219.536,68921,8e+08,-8.10672e-19,-8.10672e-19,-8.11377e-19,1.89956e-12,9261,1e+08,1.13407e-17,1.13407e-17,1.13407e-17,1.57988e-11,5.92042e-11,7.69025e-11
9190,1.8382e-06,219.553,68921,8e+08,-8.15452e-19,-8.15452e-19,-8.15676e-19,1.89997e-12,9261,1e+08,1.13209e-17,1.13209e-17,1.13209e-17,1.5793e-11,5.92093e-11,7.69023e-11
9191,1.8384e-06,219.571,68921,8e+08,-8.18752e-19,-8.18752e-19,-8.18439e-19,1.90037e-12,9261,1e+08,1.1301e-17,1.1301e-17,1.1301e-17,1.57873e-11,5.92144e-11,7.69021e-11
9192,1.8386e-06,219.589,68921,8e+08,-7.94695e-19,-7.94695e-19,-7.95097e-19,1.90078e-12,9261,1e+08,1.12664e-17,1.12664e-17,1.12664e-17,1.57815e-11,5.92195e-11,7.69019e-11
9193,1.8388e-06,219.607,68921,8e+08,-8.01524e-19,-8.01524e-19,-7.97947e-19,1.90119e-12,9261,1e+08,1.12465e-17,1.12465e-17,1.12465e-17,1.57758e-11,5.92248e-11,7.69017e-11
9194,1.839e-06,219.624,68921,8e+08,-7.96876e-19,-7.96876e-19,-7.93532e-19,1.9016e-12,9261,1e+08,1.12266e-17,1.12266e-17,1.12266e-17,1.577e-11,5.923e-11,7.69016e-11
9195,1.8392e-06,219.645,68921,8e+08,-7.94321e-19,-7.94321e-19,-7.90932e-19,1.902e-12,9261,1e+08,1.12067e-17,1.12067e-17,1.12067e-17,1.57642e-11,5.92353e-11,7.69015e-11
9196,1.8394e-06,219.664,68921,8e+08,-7.91291e-19,-7.91291e-19,-7.87997e-19,1.90241e-12,9261,1e+08,1.12006e-17,1.12006e-17,1.12006e-17,1.57585e-11,5.92405e-11,7.69014e-11
9197,1.8396e-06,219.682,68921,8e+08,-7.92939e-19,-7.92939e-19,-7.89396e-19,1.90282e-12,9261,1e+08,1.11806e-17,1.11806e-17,1.11806e-17,1.57528e-11,5.92456e-11,7.69012e-11
9198,1.8398e-06,219.7,68921,8e+08,-8.00557e-19,-8.00557e-19,-7.96636e-19,1.90323e-12,9261,1e+08,1.11606e-17,1.11606e-17,1.11606e-17,1.57471e-11,5.92507e-11,7.69011e-11
9199,1.84e-06,219.718,68921,8e+08,-8.16073e-19,-8.16073e-19,-8.12274e-19,1.90364e-12,9261,1e+08,1.11405e-17,1.11405e-17,1.11405e-17,1.57415e-11,5.92559e-11,7.6901e-11
9200,1.8402e-06,219.735,68921,8e+08,-8.27303e-19,-8.27303e-19,-8.23699e-19,1.90404e-12,9261,1e+08,1.11204e-17,1.11204e-17,1.11204e-17,1.57358e-11,5.92611e-11,7.6901e-11
9201,1.8404e-06,219.829,68921,8e+08,-8.26333e-19,-8.26333e-19,-8.22126e-19,1.90445e-12,9261,1e+08,1.11003e-17,1.11003e-17,1.11003e-17,1.57301e-11,5.92663e-11,7.69008e-11
9202,1.8406e-06,219.846,68921,8e+08,-8.10562e-19,-8.10562e-19,-8.06757e-19,1.90486e-12,9261,1e+08,1.10802e-17,1.10802e-17,1.10802e-17,1.57244e-11,5.92714e-11,7.69007e-11
9203,1.8408e-06,219.863,68921,8e+08,-8.04769e-19,-8.04769e-19,-8.00517e-19,1.90527e-12,9261,1e+08,1.106e-17,1.106e-17,1.106e-17,1.57187e-11,5.92766e-11,7.69006e-11
9204,1.841e-06,219.881,68921,8e+08,-7.93446e-19,-7.93446e-19,-7.89993e-19,1.90568e-12,9261,1e+08,1.10261e-17,1.10261e-17,1.10261e-17,1.5713e-11,5.92816e-11,7.69004e-11
9205,1.8412e-06,219.9,68921,8e+08,-7.69554e-19,-7.69554e-19,-7.51674e-19,1.90609e-12,9261,1e+08,1.10059e-17,1.10059e-17,1.10059e-17,1.57074e-11,5.92867e-11,7.69002e-11
9206,1.8414e-06,219.919,68921,8e+08,-7.48178e-19,-7.48178e-19,-7.45573e-19,1.90649e-12,9261,1e+08,1.09856e-17,1.09856e-17,1.09856e-17,1.57018e-11,5.92917e-11,7.69e-11
9207,1.8416e-06,219.938,68921,8e+08,-7.38591e-19,-7.38591e-19,-7.36336e-19,1.9069e-12,9261,1e+08,1.09654e-17,1.09654e-17,1.09654e-17,1.56962e-11,5.92967e-11,7.68998e-11
9208,1.8418e-06,219.958,68921,8e+08,-7.30631e-19,-7.30631e-19,-7.28097e-19,1.90731e-12,9261,1e+08,1.0945e-17,1.0945e-17,1.0945e-17,1.56906e-11,5.93017e-11,7.68996e-11
9209,1.842e-06,219.976,68921,8e+08,-7.42069e-19,-7.42069e-19,-7.38928e-19,1.90772e-12,9261,1e+08,1.09247e-17,1.09247e-17,1.09247e-17,1.56849e-11,5.93068e-11,7.68994e-11
9210,1.8422e-06,219.994,68921,8e+08,-7.3011e-19,-7.3011e-19,-7.2759e-19,1.90813e-12,9261,1e+08,1.09043e-17,1.09043e-17,1.09043e-17,1.56793e-11,5.93118e-11,7.68992e-11
9211,1.8424e-06,220.011,68921,8e+08,-7.28082e-19,-7.28082e-19,-7.25901e-19,1.90854e-12,9261,1e+08,1.08839e-17,1.08839e-17,1.08839e-17,1.56737e-11,5.93169e-11,7.68991e-11
9212,1.8426e-06,220.029,68921,8e+08,-7.18715e-19,-7.18715e-19,-7.16162e-19,1.90894e-12,9261,1e+08,1.08635e-17,1.08635e-17,1.08635e-17,1.56681e-11,5.93221e-11,7.68991e-11
9213,1.8428e-06,220.046,68921,8e+08,-7.01183e-19,-7.01183e-19,-6.98865e-19,1.90935e-12,9261,1e+08,1.08431e-17,1.08431e-17,1.08431e-17,1.56624e-11,5.93272e-11,7.6899e-11
9214,1.843e-06,220.064,68921,8e+08,-7.0129e-19,-7.0129e-19,-6.99109e-19,1.90976e-12,9261,1e+08,1.08226e-17,1.08226e-17,1.08226e-17,1.56568e-11,5.93323e-11,7.68989e-11
9215,1.8432e-06,220.082,68921,8e+08,-6.87304e-19,-6.87304e-19,-6.84323e-19,1.91017e-12,9261,1e+08,1.08021e-17,1.08021e-17,1.08021e-17,1.56511e-11,5.93374e-11,7.68987e-11
